,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
2440145,2540945,17089745,2068,False,4,4,69,4.7e-05,0.824324,0.451265,83,LeakyReLU(negative_slope=0.01),268,0.80695,0.365238,0.824324,0.430598,0.810811,0.379671,0.783784,0.288217,True,0.011582666666666666,blood-transfusion-service-center,13,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2446967,2547767,17096567,1661,False,0,0,62,5.2e-05,0.777027,0.47696,56,LeakyReLU(negative_slope=0.01),261,0.810811,0.367964,0.777027,0.227749,0.801802,0.330532,0.797297,0.308539,False,0.022522666666666618,blood-transfusion-service-center,14,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2449035,2549835,17098635,1265,False,4,4,66,4.7e-05,0.804054,0.472083,73,ReLU(),165,0.810811,0.379903,0.804054,0.357386,0.809309,0.374806,0.783784,0.288217,False,0.004504666666666601,blood-transfusion-service-center,11,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2455470,2556270,17105070,1286,False,4,4,87,4.5e-05,0.810811,0.470328,97,ReLU(),186,0.818533,0.414585,0.810811,0.372328,0.816817,0.405324,0.783784,0.288217,True,0.005148000000000004,blood-transfusion-service-center,4,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2463409,2564209,17113009,1998,False,3,3,99,4.5e-05,0.797297,0.477292,60,LeakyReLU(negative_slope=0.01),298,0.822394,0.425366,0.797297,0.33736,0.816817,0.405324,0.783784,0.262558,False,0.016731333333333282,blood-transfusion-service-center,8,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2464100,2564900,17113700,1297,False,4,4,98,4.6e-05,0.810811,0.459286,54,ReLU(),197,0.810811,0.375909,0.810811,0.37887,0.810811,0.376548,0.810811,0.372328,False,0.0,blood-transfusion-service-center,10,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2470460,2571260,17120060,1582,False,7,7,83,4.6e-05,0.810811,0.473424,85,ReLU(),182,0.812741,0.384381,0.810811,0.403924,0.815315,0.402081,0.797297,0.347935,False,0.003002666666666709,blood-transfusion-service-center,7,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2480324,2581124,17129924,1991,False,3,3,92,4.7e-05,0.783784,0.486022,87,LeakyReLU(negative_slope=0.01),291,0.814672,0.39847,0.783784,0.262558,0.807808,0.37002,0.797297,0.347935,False,0.020591999999999944,blood-transfusion-service-center,12,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2482002,2582802,17131602,2392,False,7,7,93,4.5e-05,0.804054,0.463564,90,LeakyReLU(negative_slope=0.01),292,0.810811,0.37786,0.804054,0.348826,0.809309,0.371489,0.783784,0.262558,False,0.004504666666666601,blood-transfusion-service-center,3,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2491095,2591895,17140695,2386,False,7,7,87,4.9e-05,0.790541,0.474247,91,LeakyReLU(negative_slope=0.01),286,0.812741,0.38095,0.790541,0.295603,0.809309,0.371489,0.77027,0.223687,False,0.014799999999999999,blood-transfusion-service-center,15,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2496943,2597743,17146543,1291,False,4,4,92,4.5e-05,0.797297,0.453401,95,ReLU(),191,0.818533,0.409233,0.797297,0.327143,0.812312,0.386164,0.783784,0.288217,True,0.01415733333333328,blood-transfusion-service-center,1,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2497694,2598494,17147294,1092,False,2,2,93,4.8e-05,0.810811,0.461212,98,ReLU(),192,0.810811,0.37786,0.810811,0.403924,0.810811,0.386503,0.810811,0.386503,False,0.0,blood-transfusion-service-center,16,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2507003,2607803,17156603,2094,False,4,4,95,4.8e-05,0.804054,0.493734,76,LeakyReLU(negative_slope=0.01),294,0.818533,0.412708,0.804054,0.357386,0.812312,0.38941,0.783784,0.288217,False,0.009652666666666606,blood-transfusion-service-center,6,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2511763,2612563,17161363,3083,False,6,6,84,4e-05,0.916667,0.270987,61,SELU(),383,1.0,1.0,0.916667,0.8125,0.981481,0.958333,0.75,0.478091,False,0.055555333333333325,lsvt,17,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2517453,2618253,17167053,2693,False,2,2,94,3.7e-05,0.916667,0.214059,43,SELU(),393,1.0,1.0,0.916667,0.8125,0.981481,0.958333,0.75,0.478091,False,0.055555333333333325,lsvt,18,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2524019,2624819,17173619,2722,False,3,3,23,4.4e-05,0.916667,0.280754,47,SELU(),322,1.0,1.0,0.916667,0.83666,0.981481,0.959715,0.75,0.478091,False,0.055555333333333325,lsvt,2,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2529849,2630649,17179449,3267,False,0,0,68,4.2e-05,0.916667,0.292134,43,GELU(approximate=False),467,1.0,1.0,0.916667,0.8125,0.981481,0.958333,0.75,0.408248,False,0.055555333333333325,lsvt,5,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2535114,2635914,17184714,2552,False,1,1,53,3.8e-05,0.833333,1.327532,42,SELU(),352,1.0,1.0,0.833333,0.657376,0.962963,0.918584,0.75,0.478091,False,0.11111133333333334,lsvt,0,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2536874,2637674,17186474,2765,False,3,3,66,4.2e-05,1.0,0.17044,76,SELU(),365,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.478091,False,0.0,lsvt,13,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2545064,2645864,17194664,3147,False,7,7,48,4.4e-05,0.958333,0.234018,92,SELU(),347,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.75,0.478091,False,0.027778000000000008,lsvt,14,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2550235,2651035,17199835,2587,False,1,1,88,3.7e-05,0.958333,0.240281,35,SELU(),387,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.75,0.478091,False,0.027778000000000008,lsvt,11,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2556735,2657535,17206335,5425,False,6,6,26,5.3e-05,0.916667,0.240738,91,Tanh(),625,1.0,1.0,0.916667,0.8125,0.981481,0.958333,0.75,0.478091,False,0.055555333333333325,lsvt,4,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2561658,2662458,17211258,1480,False,6,6,81,4.1e-05,0.958333,0.279768,39,ReLU(),180,1.0,1.0,0.958333,0.912871,0.990741,0.97952,0.833333,0.625,False,0.027778000000000008,lsvt,8,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2564938,2665738,17214538,2783,False,3,3,84,3.8e-05,1.0,0.193587,39,SELU(),383,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.478091,False,0.0,lsvt,10,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2574598,2675398,17224198,1824,False,2,2,25,5.9e-05,0.875,0.452008,74,LeakyReLU(negative_slope=0.01),224,1.0,1.0,0.875,0.730297,0.972222,0.938132,0.75,0.408248,False,0.08333333333333333,lsvt,7,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2579346,2680146,17228946,3034,False,6,6,35,4.3e-05,0.916667,0.269133,63,SELU(),334,1.0,1.0,0.916667,0.83666,0.981481,0.959715,0.666667,0.25,False,0.055555333333333325,lsvt,12,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2583390,2684190,17232990,2180,False,5,5,81,4e-05,0.958333,0.211502,40,LeakyReLU(negative_slope=0.01),280,0.988095,0.973328,0.958333,0.907485,0.981481,0.958603,0.75,0.478091,False,0.019841333333333305,lsvt,3,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2587379,2688179,17236979,2699,False,2,2,100,3.8e-05,1.0,0.160816,48,SELU(),399,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.478091,False,0.0,lsvt,15,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2596734,2697534,17246334,1496,False,6,6,97,3.9e-05,0.916667,0.395797,42,ReLU(),196,1.0,1.0,0.916667,0.816497,0.981481,0.958603,0.75,0.478091,False,0.055555333333333325,lsvt,1,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2600663,2701463,17250263,1335,False,5,5,36,5.4e-05,0.958333,0.306477,80,ReLU(),135,1.0,1.0,0.958333,0.907485,0.990741,0.979236,0.75,0.408248,False,0.027778000000000008,lsvt,16,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2604180,2704980,17253780,998,False,1,1,99,4.7e-05,1.0,0.127646,96,ReLU(),198,1.0,1.0,1.0,1.0,1.0,1.0,0.833333,0.625,False,0.0,lsvt,6,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2623981,2915181,17463981,977,False,1,1,78,5.1e-05,0.982143,0.071884,65,ReLU(),177,0.994898,0.989145,0.982143,0.961905,0.992063,0.983068,0.946429,0.88527,False,0.008503333333333307,wdbc,17,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2631391,2922591,17471391,3661,False,4,4,62,5.9e-05,0.973214,0.113977,75,GELU(approximate=False),461,0.997449,0.994565,0.973214,0.943616,0.992063,0.983139,0.946429,0.88527,False,0.01615666666666667,wdbc,18,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2637155,2928355,17477155,2253,False,6,6,54,5.9e-05,0.973214,0.075938,85,LeakyReLU(negative_slope=0.01),253,0.994898,0.989145,0.973214,0.943297,0.990079,0.978822,0.946429,0.88527,False,0.01445599999999995,wdbc,2,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2641978,2933178,17481978,1975,False,3,3,76,5.7e-05,0.982143,0.131453,70,LeakyReLU(negative_slope=0.01),275,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,False,0.010204000000000027,wdbc,5,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2647688,2938888,17487688,3061,False,6,6,62,4.8e-05,0.973214,0.083039,72,SELU(),361,0.994898,0.989145,0.973214,0.943616,0.990079,0.978945,0.946429,0.88527,False,0.01445599999999995,wdbc,0,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2651903,2943103,17491903,1182,False,3,3,83,5.3e-05,0.982143,0.07775,85,ReLU(),182,0.994898,0.989145,0.982143,0.96225,0.992063,0.983139,0.946429,0.88527,False,0.008503333333333307,wdbc,13,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2654744,2945944,17494744,5415,False,6,6,16,6.3e-05,0.991071,0.072768,47,Tanh(),615,0.992347,0.983666,0.991071,0.981041,0.992063,0.983068,0.964286,0.925125,False,0.0008506666666666293,wdbc,14,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2661323,2952523,17501323,1181,False,3,3,82,5.5e-05,0.991071,0.051025,90,ReLU(),181,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,11,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2669286,2960486,17509286,2387,False,7,7,88,5.5e-05,0.982143,0.141786,73,LeakyReLU(negative_slope=0.01),287,0.997449,0.994565,0.982143,0.96225,0.994048,0.987341,0.946429,0.88527,False,0.010204000000000027,wdbc,4,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2673097,2964297,17513097,998,False,1,1,99,4.8e-05,0.991071,0.057766,60,ReLU(),198,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,8,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2678596,2969796,17518596,1254,False,4,4,55,5.9e-05,0.991071,0.065864,87,ReLU(),154,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,10,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2687060,2978260,17527060,1664,False,0,0,65,5.4e-05,0.973214,0.129387,73,LeakyReLU(negative_slope=0.01),264,0.994898,0.989145,0.973214,0.942756,0.990079,0.978848,0.964286,0.925125,False,0.01445599999999995,wdbc,7,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2688232,2979432,17528232,1545,False,7,7,46,6.4e-05,0.991071,0.033583,98,ReLU(),145,0.992347,0.983739,0.991071,0.981219,0.992063,0.983068,0.964286,0.92381,True,0.0008506666666666293,wdbc,12,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2693831,2985031,17533831,816,False,0,0,17,8.6e-05,0.991071,0.067059,75,ReLU(),116,0.992347,0.983666,0.991071,0.981041,0.992063,0.983068,0.964286,0.925125,True,0.0008506666666666293,wdbc,3,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2700744,2991944,17540744,1867,False,2,2,68,5.1e-05,0.991071,0.056498,53,LeakyReLU(negative_slope=0.01),267,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,15,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2706793,2997993,17546793,2452,False,0,0,53,4.7e-05,0.991071,0.052427,76,SELU(),352,0.994898,0.989145,0.991071,0.981041,0.994048,0.987341,0.946429,0.88527,False,0.0025513333333332757,wdbc,1,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2712853,3004053,17552853,1356,False,5,5,57,6.1e-05,0.982143,0.073254,86,ReLU(),156,0.994898,0.989145,0.982143,0.961905,0.992063,0.983068,0.946429,0.88527,False,0.008503333333333307,wdbc,16,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2720250,3011450,17560250,5039,False,2,2,40,5.7e-05,0.973214,0.131896,86,Tanh(),639,0.994898,0.989116,0.973214,0.942756,0.990079,0.978822,0.946429,0.88527,False,0.01445599999999995,wdbc,6,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2727192,3018392,17567192,2296,False,6,6,97,0.000196,0.900781,0.251006,97,LeakyReLU(negative_slope=0.01),296,0.937054,0.922281,0.900781,0.877404,0.930729,0.914442,0.901563,0.878469,False,0.024182,satimage,17,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2732785,3023985,17572785,1596,False,7,7,97,0.000197,0.896094,0.268776,92,ReLU(),196,0.937946,0.92343,0.896094,0.871586,0.930903,0.914762,0.910937,0.890326,False,0.027901333333333334,satimage,18,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2738398,3029598,17578398,999,False,1,1,100,0.000193,0.892969,0.250618,99,ReLU(),199,0.940179,0.926156,0.892969,0.868463,0.928993,0.912469,0.907812,0.886486,False,0.03147333333333332,satimage,2,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2742205,3033405,17582205,1598,False,7,7,99,0.00019,0.921875,0.232894,94,ReLU(),198,0.933259,0.917662,0.921875,0.903496,0.932813,0.917014,0.901563,0.878543,True,0.0075893333333332995,satimage,5,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2749586,3040786,17589586,2198,False,5,5,99,0.000194,0.908594,0.24896,95,LeakyReLU(negative_slope=0.01),298,0.939286,0.925092,0.908594,0.887122,0.933681,0.918154,0.903125,0.880544,True,0.020461333333333293,satimage,0,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2755197,3046397,17595197,993,False,1,1,94,0.000202,0.907812,0.259906,98,ReLU(),193,0.937946,0.923404,0.907812,0.886156,0.930729,0.914543,0.901563,0.878659,False,0.02008933333333333,satimage,13,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2759436,3050636,17599436,2299,False,6,6,100,0.000195,0.923437,0.217556,99,LeakyReLU(negative_slope=0.01),299,0.933482,0.917874,0.923437,0.905585,0.930729,0.914591,0.90625,0.884415,False,0.006696666666666721,satimage,14,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2766390,3057590,17606390,2097,False,4,4,98,0.000191,0.907031,0.236778,99,LeakyReLU(negative_slope=0.01),297,0.937054,0.922292,0.907031,0.88543,0.932118,0.916341,0.90625,0.884551,False,0.020015333333333347,satimage,11,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2771960,3063160,17611960,2399,False,7,7,100,0.000188,0.909375,0.223961,98,LeakyReLU(negative_slope=0.01),299,0.936607,0.921764,0.909375,0.888213,0.931944,0.91607,0.9,0.876839,False,0.018154666666666614,satimage,4,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2776393,3067593,17616393,2197,False,5,5,98,0.000195,0.914062,0.214269,97,LeakyReLU(negative_slope=0.01),297,0.936161,0.921254,0.914062,0.893939,0.931597,0.915574,0.90625,0.884425,False,0.014732666666666653,satimage,8,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2783192,3074392,17623192,2295,False,6,6,96,0.000189,0.903906,0.26357,95,LeakyReLU(negative_slope=0.01),295,0.936161,0.921206,0.903906,0.881265,0.930556,0.91428,0.907812,0.886187,False,0.021503333333333357,satimage,10,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2788787,3079987,17628787,2096,False,4,4,97,0.000189,0.903125,0.238842,96,LeakyReLU(negative_slope=0.01),296,0.938393,0.923986,0.903125,0.880535,0.93125,0.915189,0.904688,0.882529,False,0.02351200000000005,satimage,7,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2794394,3085594,17634394,1095,False,2,2,96,0.000183,0.909375,0.231028,91,ReLU(),195,0.934375,0.919052,0.909375,0.88809,0.927604,0.910689,0.909375,0.888199,False,0.016666666666666607,satimage,12,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2799993,3091193,17639993,999,False,1,1,100,0.000189,0.889844,0.27233,94,ReLU(),199,0.938616,0.924242,0.889844,0.864077,0.928472,0.9118,0.895312,0.871023,False,0.03251466666666669,satimage,3,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2805512,3096712,17645512,1791,False,1,1,92,0.000191,0.908594,0.228184,95,LeakyReLU(negative_slope=0.01),291,0.934375,0.919053,0.908594,0.887106,0.928472,0.911708,0.910937,0.89015,False,0.017187333333333294,satimage,15,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2810950,3102150,17650950,1498,False,6,6,99,0.000185,0.911719,0.238605,93,ReLU(),198,0.935938,0.920928,0.911719,0.890916,0.928125,0.911339,0.907812,0.886428,False,0.016146000000000067,satimage,1,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2816764,3107964,17656764,1199,False,3,3,100,0.000198,0.90625,0.249321,96,ReLU(),199,0.936607,0.92177,0.90625,0.884159,0.930208,0.913848,0.907812,0.886258,False,0.020237999999999978,satimage,16,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
2821942,3113142,17661942,1198,False,3,3,99,0.00018,0.91875,0.215762,85,ReLU(),198,0.933705,0.918246,0.91875,0.899697,0.928299,0.911441,0.90625,0.88424,False,0.009970000000000034,satimage,6,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3029422,3511022,27372622,1396,False,5,5,97,0.000167,0.858586,0.493385,98,ReLU(),196,0.937951,0.931945,0.858586,0.844966,0.920314,0.912566,0.868687,0.857289,False,0.05291000000000001,vowel(2),17,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3034499,3516099,27377699,1997,False,3,3,98,0.000169,0.893939,0.479328,99,LeakyReLU(negative_slope=0.01),297,0.943723,0.938196,0.893939,0.884476,0.933782,0.927315,0.878788,0.867836,False,0.03318933333333329,vowel(2),18,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3039546,3521146,27382746,1499,False,6,6,100,0.000169,0.883838,0.434684,99,ReLU(),199,0.936508,0.930355,0.883838,0.873719,0.929293,0.92251,0.848485,0.836059,True,0.03511333333333333,vowel(2),2,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3043746,3525346,27386946,1895,False,2,2,96,0.000176,0.919192,0.468151,99,LeakyReLU(negative_slope=0.01),295,0.940837,0.935186,0.919192,0.911853,0.938272,0.932379,0.878788,0.868129,True,0.014430000000000017,vowel(2),5,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3051700,3533300,27394900,1499,False,6,6,100,0.000172,0.878788,0.438346,99,ReLU(),199,0.936508,0.930299,0.878788,0.866983,0.925926,0.918637,0.878788,0.868815,False,0.03847999999999999,vowel(2),0,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3053734,3535334,27396934,2099,False,4,4,100,0.000165,0.954545,0.431893,96,LeakyReLU(negative_slope=0.01),299,0.940837,0.935086,0.954545,0.950133,0.945006,0.939583,0.878788,0.868521,True,0.009138666666666628,vowel(2),13,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3062999,3544599,27406199,1198,False,3,3,99,0.000165,0.848485,0.504514,99,ReLU(),198,0.937951,0.931831,0.848485,0.834599,0.919192,0.911289,0.838384,0.824353,False,0.059643999999999954,vowel(2),14,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3066728,3548328,27409928,2397,False,7,7,98,0.00017,0.90404,0.485236,98,LeakyReLU(negative_slope=0.01),297,0.939394,0.933616,0.90404,0.894746,0.93266,0.926175,0.858586,0.846919,False,0.02356933333333333,vowel(2),11,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3073277,3554877,27416477,1195,False,3,3,96,0.00017,0.883838,0.447204,99,ReLU(),195,0.936508,0.930276,0.883838,0.872614,0.924804,0.917368,0.878788,0.868423,False,0.03511333333333333,vowel(2),4,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3077999,3559599,27421199,1297,False,4,4,98,0.000176,0.893939,0.450258,99,ReLU(),197,0.940837,0.935062,0.893939,0.883829,0.93266,0.925991,0.888889,0.879259,False,0.03126533333333333,vowel(2),8,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3085494,3567094,27428694,1799,False,1,1,100,0.000164,0.858586,0.502289,95,LeakyReLU(negative_slope=0.01),299,0.935065,0.928748,0.858586,0.845275,0.920314,0.912558,0.89899,0.890791,False,0.05098600000000005,vowel(2),10,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3088863,3570463,27432063,1196,False,3,3,97,0.000168,0.909091,0.448388,98,ReLU(),196,0.943723,0.938325,0.909091,0.900607,0.940516,0.934776,0.858586,0.846251,True,0.023087999999999997,vowel(2),7,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3093009,3574609,27436209,1398,False,5,5,99,0.000162,0.924242,0.465076,97,ReLU(),198,0.940837,0.935203,0.924242,0.917156,0.936027,0.929899,0.878788,0.867543,False,0.01106333333333335,vowel(2),12,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3098823,3580423,27442023,1798,False,1,1,99,0.000168,0.919192,0.443229,99,LeakyReLU(negative_slope=0.01),298,0.937951,0.931906,0.919192,0.911828,0.936027,0.929785,0.909091,0.901417,True,0.01250599999999998,vowel(2),3,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3107168,3588768,27450368,1499,False,6,6,100,0.000167,0.893939,0.468011,99,ReLU(),199,0.948052,0.943013,0.893939,0.883954,0.936027,0.929845,0.89899,0.89059,True,0.03607533333333331,vowel(2),15,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
3112631,3594231,27455831,3698,False,4,4,99,0.00018,0.893939,0.39256,98,GELU(),498,0.940837,0.935075,0.893939,0.883681,0.933782,0.927281,0.868687,0.857386,False,0.03126533333333333,vowel(2),1,exp0090_politica_1_oracle_1m1l,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
